wavenumber,s1t1,s1t2,s1t3,s2t1,s2t2,s2t3,s3t1,s3t2,s3t3,s4t1,s4t2,s4t3,s5t1,s5t2,s5t3,s6t1,s6t2,s6t3,s7t1,s7t2,s7t3,s8t1,s8t2,s8t3,s9t1,s9t2,s9t3,s10t1,s10t2,s10t3,s11t1,s11t2,s11t3,s12t1,s12t2,s12t3,s13t1,s13t2,s13t3
4.705460E+02,1.502655E-01,1.561718E-01,1.754077E-01,1.177837E-01,1.130983E-01,1.298627E-01,1.801315E-01,2.060223E-01,2.467211E-01,1.312850E-01,1.736926E-01,1.477180E-01,1.183779E-01,1.485326E-01,7.466939E-02,1.095791E-01,1.061354E-01,1.387788E-01,1.347328E-01,1.321086E-01,1.192373E-01,1.220030E-01,1.159675E-01,1.281149E-01,1.568788E-01,2.122169E-01,1.928307E-01,1.064438E-01,1.273636E-01,1.687775E-01,9.640505E-02,1.083784E-01,1.233447E-01,1.045820E-01,1.364947E-01,1.382486E-01,1.072202E-01,8.091851E-02,1.215209E-01
4.710281E+02,1.497813E-01,1.558170E-01,1.754426E-01,1.173681E-01,1.128263E-01,1.296104E-01,1.798463E-01,2.054675E-01,2.467074E-01,1.310379E-01,1.728615E-01,1.472019E-01,1.183625E-01,1.483967E-01,7.453538E-02,1.093145E-01,1.057156E-01,1.385390E-01,1.344757E-01,1.317786E-01,1.185091E-01,1.218288E-01,1.158486E-01,1.281116E-01,1.568550E-01,2.122694E-01,1.930485E-01,1.063928E-01,1.275702E-01,1.690628E-01,9.604909E-02,1.078913E-01,1.234101E-01,1.047856E-01,1.362587E-01,1.380729E-01,1.073416E-01,8.111648E-02,1.215205E-01
4.715102E+02,1.493881E-01,1.555101E-01,1.756587E-01,1.170880E-01,1.125507E-01,1.292137E-01,1.797774E-01,2.049377E-01,2.467016E-01,1.308775E-01,1.721845E-01,1.468491E-01,1.184535E-01,1.481589E-01,7.444634E-02,1.091853E-01,1.053372E-01,1.382068E-01,1.343420E-01,1.315731E-01,1.178688E-01,1.217627E-01,1.156313E-01,1.281648E-01,1.567450E-01,2.126106E-01,1.932570E-01,1.064430E-01,1.278339E-01,1.695693E-01,9.585486E-02,1.075493E-01,1.236480E-01,1.049595E-01,1.360322E-01,1.380186E-01,1.076015E-01,8.153828E-02,1.215942E-01
4.719923E+02,1.492226E-01,1.554127E-01,1.760958E-01,1.170710E-01,1.123988E-01,1.288969E-01,1.800154E-01,2.046872E-01,2.469014E-01,1.308560E-01,1.718637E-01,1.467808E-01,1.186928E-01,1.479591E-01,7.445566E-02,1.092748E-01,1.050556E-01,1.379229E-01,1.343943E-01,1.315438E-01,1.174080E-01,1.218901E-01,1.153984E-01,1.283376E-01,1.566606E-01,2.132648E-01,1.934126E-01,1.066456E-01,1.281423E-01,1.702619E-01,9.594089E-02,1.074391E-01,1.240494E-01,1.051255E-01,1.359113E-01,1.381741E-01,1.080360E-01,8.214776E-02,1.218237E-01
4.724744E+02,1.493215E-01,1.556069E-01,1.766932E-01,1.173627E-01,1.124356E-01,1.288168E-01,1.805174E-01,2.048413E-01,2.473656E-01,1.309830E-01,1.719821E-01,1.470085E-01,1.190583E-01,1.479050E-01,7.456237E-02,1.095961E-01,1.048815E-01,1.377667E-01,1.346149E-01,1.316877E-01,1.171443E-01,1.222179E-01,1.152292E-01,1.286230E-01,1.566637E-01,2.141237E-01,1.934748E-01,1.069961E-01,1.284506E-01,1.710427E-01,9.631111E-02,1.075553E-01,1.245376E-01,1.052737E-01,1.359256E-01,1.385195E-01,1.086024E-01,8.283784E-02,1.222425E-01
4.729565E+02,1.496077E-01,1.560531E-01,1.773060E-01,1.179029E-01,1.126411E-01,1.290099E-01,1.811065E-01,2.053384E-01,2.479672E-01,1.312120E-01,1.724704E-01,1.474311E-01,1.194634E-01,1.480107E-01,7.471685E-02,1.100917E-01,1.047868E-01,1.377288E-01,1.349129E-01,1.319428E-01,1.170363E-01,1.226704E-01,1.151710E-01,1.289465E-01,1.567401E-01,2.149701E-01,1.934060E-01,1.074298E-01,1.286931E-01,1.717669E-01,9.684383E-02,1.078103E-01,1.249914E-01,1.053643E-01,1.360273E-01,1.389371E-01,1.091967E-01,8.345995E-02,1.228158E-01
4.734387E+02,1.499276E-01,1.566035E-01,1.777602E-01,1.185476E-01,1.129268E-01,1.293958E-01,1.815412E-01,2.059510E-01,2.484437E-01,1.314590E-01,1.731343E-01,1.478807E-01,1.197956E-01,1.481868E-01,7.484308E-02,1.106589E-01,1.047241E-01,1.377283E-01,1.351705E-01,1.322133E-01,1.170163E-01,1.231198E-01,1.152246E-01,1.292079E-01,1.568196E-01,2.155661E-01,1.931848E-01,1.078421E-01,1.288138E-01,1.722914E-01,9.733658E-02,1.080756E-01,1.252963E-01,1.053463E-01,1.361167E-01,1.392712E-01,1.096974E-01,8.388009E-02,1.234488E-01
4.739208E+02,1.501437E-01,1.570868E-01,1.779466E-01,1.191541E-01,1.132027E-01,1.298504E-01,1.816523E-01,2.064298E-01,2.485640E-01,1.316532E-01,1.737642E-01,1.482158E-01,1.199836E-01,1.483100E-01,7.488118E-02,1.112116E-01,1.046642E-01,1.376843E-01,1.353169E-01,1.324251E-01,1.170335E-01,1.234579E-01,1.153655E-01,1.293494E-01,1.568395E-01,2.157844E-01,1.928323E-01,1.081423E-01,1.288023E-01,1.725432E-01,9.761780E-02,1.082552E-01,1.254022E-01,1.051954E-01,1.361108E-01,1.394234E-01,1.100332E-01,8.404311E-02,1.240405E-01
4.744029E+02,1.501791E-01,1.573666E-01,1.778457E-01,1.196298E-01,1.134215E-01,1.302750E-01,1.813989E-01,2.066013E-01,2.482335E-01,1.317637E-01,1.742040E-01,1.483626E-01,1.200284E-01,1.482839E-01,7.479824E-02,1.116998E-01,1.046073E-01,1.375620E-01,1.353556E-01,1.325469E-01,1.170610E-01,1.236294E-01,1.155639E-01,1.293790E-01,1.567878E-01,2.156449E-01,1.924186E-01,1.082714E-01,1.286962E-01,1.725346E-01,9.760580E-02,1.083095E-01,1.253284E-01,1.049269E-01,1.359765E-01,1.393876E-01,1.101975E-01,8.397825E-02,1.245115E-01
4.748850E+02,1.500428E-01,1.573905E-01,1.775218E-01,1.199641E-01,1.136033E-01,1.306384E-01,1.808864E-01,2.064448E-01,2.475506E-01,1.318106E-01,1.744059E-01,1.483307E-01,1.200017E-01,1.480943E-01,7.459676E-02,1.121129E-01,1.045776E-01,1.373943E-01,1.353592E-01,1.325933E-01,1.170862E-01,1.236488E-01,1.158024E-01,1.293666E-01,1.567135E-01,2.152966E-01,1.920487E-01,1.082169E-01,1.285610E-01,1.723506E-01,9.734458E-02,1.082605E-01,1.251462E-01,1.045939E-01,1.357475E-01,1.392465E-01,1.102409E-01,8.378316E-02,1.248256E-01
4.753671E+02,1.497939E-01,1.571814E-01,1.770620E-01,1.202000E-01,1.138024E-01,1.309652E-01,1.802871E-01,2.060611E-01,2.467301E-01,1.318360E-01,1.744099E-01,1.481750E-01,1.199961E-01,1.477996E-01,7.429962E-02,1.124512E-01,1.045954E-01,1.372474E-01,1.354117E-01,1.325907E-01,1.170878E-01,1.235708E-01,1.160735E-01,1.293919E-01,1.566873E-01,2.149166E-01,1.918181E-01,1.079969E-01,1.284492E-01,1.720928E-01,9.696079E-02,1.081558E-01,1.249279E-01,1.042572E-01,1.354883E-01,1.391040E-01,1.102239E-01,8.356690E-02,1.249805E-01
4.758492E+02,1.495000E-01,1.568017E-01,1.765359E-01,1.203917E-01,1.140707E-01,1.312913E-01,1.797729E-01,2.056103E-01,2.460148E-01,1.318720E-01,1.742992E-01,1.479513E-01,1.200807E-01,1.474968E-01,7.394049E-02,1.126950E-01,1.046585E-01,1.371782E-01,1.355640E-01,1.325476E-01,1.170207E-01,1.234604E-01,1.163662E-01,1.295042E-01,1.567590E-01,2.146386E-01,1.917851E-01,1.076428E-01,1.283798E-01,1.718428E-01,9.661414E-02,1.080391E-01,1.247195E-01,1.039675E-01,1.352614E-01,1.390359E-01,1.101878E-01,8.341566E-02,1.249829E-01
4.763314E+02,1.491931E-01,1.563129E-01,1.759604E-01,1.205562E-01,1.144105E-01,1.316187E-01,1.794301E-01,2.052233E-01,2.455500E-01,1.319083E-01,1.741475E-01,1.476816E-01,1.202526E-01,1.472648E-01,7.355325E-02,1.127940E-01,1.047330E-01,1.371887E-01,1.357944E-01,1.324338E-01,1.168270E-01,1.233590E-01,1.166577E-01,1.296831E-01,1.569164E-01,2.144830E-01,1.919368E-01,1.071863E-01,1.283237E-01,1.716229E-01,9.642247E-02,1.079254E-01,1.245215E-01,1.037397E-01,1.350881E-01,1.390401E-01,1.101300E-01,8.335733E-02,1.248339E-01
4.768135E+02,1.488645E-01,1.557567E-01,1.753221E-01,1.206664E-01,1.147723E-01,1.319070E-01,1.792477E-01,2.049617E-01,2.453391E-01,1.318959E-01,1.739954E-01,1.473571E-01,1.204444E-01,1.471373E-01,7.317647E-02,1.126958E-01,1.047748E-01,1.372274E-01,1.360226E-01,1.322011E-01,1.164733E-01,1.232807E-01,1.169228E-01,1.298565E-01,1.570930E-01,2.143778E-01,1.922005E-01,1.066627E-01,1.282363E-01,1.714067E-01,9.642549E-02,1.078109E-01,1.243107E-01,1.035608E-01,1.349487E-01,1.390522E-01,1.100255E-01,8.336889E-02,1.245372E-01
4.772956E+02,1.484864E-01,1.551615E-01,1.746179E-01,1.206742E-01,1.150801E-01,1.320991E-01,1.791547E-01,2.048333E-01,2.452743E-01,1.317736E-01,1.738645E-01,1.469695E-01,1.205585E-01,1.471117E-01,7.285988E-02,1.123846E-01,1.047586E-01,1.372190E-01,1.361506E-01,1.318187E-01,1.159849E-01,1.232319E-01,1.171523E-01,1.299380E-01,1.572056E-01,2.142201E-01,1.924771E-01,1.061279E-01,1.280942E-01,1.711545E-01,9.659205E-02,1.076986E-01,1.240749E-01,1.034076E-01,1.348068E-01,1.389871E-01,1.098623E-01,8.340514E-02,1.241273E-01
4.777777E+02,1.480528E-01,1.545608E-01,1.739021E-01,1.205546E-01,1.152840E-01,1.321684E-01,1.790889E-01,2.048276E-01,2.452259E-01,1.315167E-01,1.737798E-01,1.465495E-01,1.205340E-01,1.471745E-01,7.265823E-02,1.119214E-01,1.047068E-01,1.371230E-01,1.361333E-01,1.313195E-01,1.154631E-01,1.232303E-01,1.173710E-01,1.298878E-01,1.572116E-01,2.139623E-01,1.926988E-01,1.056535E-01,1.279288E-01,1.708525E-01,9.685514E-02,1.076218E-01,1.238456E-01,1.032759E-01,1.346542E-01,1.388104E-01,1.096765E-01,8.343847E-02,1.236873E-01
4.782598E+02,1.476052E-01,1.540078E-01,1.732870E-01,1.203447E-01,1.153997E-01,1.321595E-01,1.790565E-01,2.049662E-01,2.451377E-01,1.311672E-01,1.737945E-01,1.461834E-01,1.203943E-01,1.473405E-01,7.262056E-02,1.114440E-01,1.046885E-01,1.369720E-01,1.360087E-01,1.308075E-01,1.150569E-01,1.233185E-01,1.176425E-01,1.297453E-01,1.571454E-01,2.136614E-01,1.928685E-01,1.053244E-01,1.278290E-01,1.705424E-01,9.716190E-02,1.076463E-01,1.236989E-01,1.031928E-01,1.345326E-01,1.385690E-01,1.095595E-01,8.348798E-02,1.233558E-01
4.787419E+02,1.472305E-01,1.535745E-01,1.729124E-01,1.201510E-01,1.155151E-01,1.321895E-01,1.791431E-01,2.053134E-01,2.450668E-01,1.308350E-01,1.739885E-01,1.460017E-01,1.202516E-01,1.476653E-01,7.277372E-02,1.111353E-01,1.047949E-01,1.368710E-01,1.358907E-01,1.304363E-01,1.149155E-01,1.235549E-01,1.180517E-01,1.296236E-01,1.571081E-01,2.134660E-01,1.930612E-01,1.052193E-01,1.279117E-01,1.703158E-01,9.750140E-02,1.078518E-01,1.237316E-01,1.032113E-01,1.345297E-01,1.383831E-01,1.096381E-01,8.361686E-02,1.233044E-01
4.792241E+02,1.470174E-01,1.533203E-01,1.728673E-01,1.200975E-01,1.157361E-01,1.323856E-01,1.794555E-01,2.059317E-01,2.451354E-01,1.306460E-01,1.744255E-01,1.461171E-01,1.202459E-01,1.482109E-01,7.310008E-02,1.111372E-01,1.050838E-01,1.369358E-01,1.359017E-01,1.303322E-01,1.151142E-01,1.239757E-01,1.186553E-01,1.296441E-01,1.572045E-01,2.135229E-01,1.933728E-01,1.053718E-01,1.282515E-01,1.702637E-01,9.789728E-02,1.082801E-01,1.240024E-01,1.033760E-01,1.347291E-01,1.383732E-01,1.100061E-01,8.389472E-02,1.236616E-01
4.797062E+02,1.470219E-01,1.532692E-01,1.731423E-01,1.202801E-01,1.161334E-01,1.328285E-01,1.800571E-01,2.068266E-01,2.454496E-01,1.306939E-01,1.751145E-01,1.465821E-01,1.204836E-01,1.490054E-01,7.353676E-02,1.115046E-01,1.055473E-01,1.372372E-01,1.361157E-01,1.305479E-01,1.156307E-01,1.245661E-01,1.194526E-01,1.298867E-01,1.574862E-01,2.139030E-01,1.938649E-01,1.057596E-01,1.288428E-01,1.704376E-01,9.837398E-02,1.089078E-01,1.244996E-01,1.036976E-01,1.351665E-01,1.386021E-01,1.106854E-01,8.436192E-02,1.244697E-01
4.801883E+02,1.472341E-01,1.533907E-01,1.736119E-01,1.207164E-01,1.166913E-01,1.334974E-01,1.809056E-01,2.078993E-01,2.460155E-01,1.309960E-01,1.759779E-01,1.473556E-01,1.209766E-01,1.499997E-01,7.398567E-02,1.121726E-01,1.061015E-01,1.377524E-01,1.365155E-01,1.310287E-01,1.163475E-01,1.252461E-01,1.203663E-01,1.303475E-01,1.579123E-01,2.145466E-01,1.945174E-01,1.063015E-01,1.295805E-01,1.708202E-01,9.891968E-02,1.096344E-01,1.251291E-01,1.041352E-01,1.357974E-01,1.390292E-01,1.116011E-01,8.499830E-02,1.256427E-01
4.806704E+02,1.475870E-01,1.536147E-01,1.740941E-01,1.213428E-01,1.173103E-01,1.342766E-01,1.818655E-01,2.089711E-01,2.467276E-01,1.314890E-01,1.768737E-01,1.483190E-01,1.216362E-01,1.510737E-01,7.435494E-02,1.129922E-01,1.066273E-01,1.383766E-01,1.370082E-01,1.316434E-01,1.171152E-01,1.259030E-01,1.212738E-01,1.309505E-01,1.583706E-01,2.152965E-01,1.952311E-01,1.068930E-01,1.303098E-01,1.713372E-01,9.947752E-02,1.103265E-01,1.257603E-01,1.046112E-01,1.365150E-01,1.395331E-01,1.126141E-01,8.572979E-02,1.269955E-01
4.811525E+02,1.479855E-01,1.538591E-01,1.744118E-01,1.220408E-01,1.178416E-01,1.349963E-01,1.827469E-01,2.098287E-01,2.474121E-01,1.320556E-01,1.776319E-01,1.493112E-01,1.223032E-01,1.520648E-01,7.458704E-02,1.137763E-01,1.070131E-01,1.389663E-01,1.374696E-01,1.322307E-01,1.178019E-01,1.264270E-01,1.220409E-01,1.315872E-01,1.587255E-01,2.159602E-01,1.958606E-01,1.074368E-01,1.308745E-01,1.718870E-01,9.996100E-02,1.108589E-01,1.262718E-01,1.050380E-01,1.371872E-01,1.399578E-01,1.135628E-01,8.645187E-02,1.282850E-01
4.816346E+02,1.483553E-01,1.540738E-01,1.744899E-01,1.226995E-01,1.181638E-01,1.355177E-01,1.833991E-01,2.103282E-01,2.479339E-01,1.325855E-01,1.781310E-01,1.501935E-01,1.228251E-01,1.528397E-01,7.469017E-02,1.143823E-01,1.072161E-01,1.394215E-01,1.378169E-01,1.326793E-01,1.183575E-01,1.267704E-01,1.225842E-01,1.321810E-01,1.588964E-01,2.164137E-01,1.962865E-01,1.078846E-01,1.311942E-01,1.723910E-01,1.003025E-01,1.111777E-01,1.266156E-01,1.053624E-01,1.377238E-01,1.401979E-01,1.143353E-01,8.707679E-02,1.293070E-01
4.821168E+02,1.486717E-01,1.542609E-01,1.743822E-01,1.232678E-01,1.182440E-01,1.358006E-01,1.837760E-01,2.104590E-01,2.482747E-01,1.330256E-01,1.783457E-01,1.508956E-01,1.231251E-01,1.533466E-01,7.472908E-02,1.147609E-01,1.072776E-01,1.397376E-01,1.380502E-01,1.329719E-01,1.188164E-01,1.269657E-01,1.228969E-01,1.327213E-01,1.588960E-01,2.166512E-01,1.964692E-01,1.082433E-01,1.312919E-01,1.728195E-01,1.004920E-01,1.113172E-01,1.268331E-01,1.055854E-01,1.381133E-01,1.402461E-01,1.149053E-01,8.756599E-02,1.299711E-01
4.825989E+02,1.489561E-01,1.544653E-01,1.742447E-01,1.237638E-01,1.181489E-01,1.359154E-01,1.839383E-01,2.103421E-01,2.485428E-01,1.333910E-01,1.783481E-01,1.514126E-01,1.232213E-01,1.536220E-01,7.479934E-02,1.149523E-01,1.073032E-01,1.400071E-01,1.382450E-01,1.331780E-01,1.192625E-01,1.271098E-01,1.230412E-01,1.332586E-01,1.588200E-01,2.167666E-01,1.964581E-01,1.085591E-01,1.312744E-01,1.731844E-01,1.005878E-01,1.113788E-01,1.270271E-01,1.057552E-01,1.384141E-01,1.401889E-01,1.153214E-01,8.792881E-02,1.303145E-01
4.830810E+02,1.492419E-01,1.547354E-01,1.742420E-01,1.242484E-01,1.180067E-01,1.360009E-01,1.839983E-01,2.101583E-01,2.488955E-01,1.337403E-01,1.782613E-01,1.517789E-01,1.232045E-01,1.537516E-01,7.497395E-02,1.150436E-01,1.073980E-01,1.403587E-01,1.384977E-01,1.333997E-01,1.197583E-01,1.273044E-01,1.231027E-01,1.338519E-01,1.587805E-01,2.168700E-01,1.963547E-01,1.088753E-01,1.312625E-01,1.735069E-01,1.006854E-01,1.114673E-01,1.272923E-01,1.059304E-01,1.386989E-01,1.401462E-01,1.156575E-01,8.819698E-02,1.304644E-01
4.835631E+02,1.495325E-01,1.550785E-01,1.744538E-01,1.247697E-01,1.179327E-01,1.361794E-01,1.840381E-01,2.100459E-01,2.494253E-01,1.341212E-01,1.781881E-01,1.520214E-01,1.231750E-01,1.538030E-01,7.526449E-02,1.151066E-01,1.076097E-01,1.408736E-01,1.388577E-01,1.336995E-01,1.202914E-01,1.275963E-01,1.231394E-01,1.345119E-01,1.588310E-01,2.169994E-01,1.962461E-01,1.091961E-01,1.313238E-01,1.737830E-01,1.008607E-01,1.116321E-01,1.276511E-01,1.061373E-01,1.389913E-01,1.401951E-01,1.159543E-01,8.838644E-02,1.305553E-01
4.840452E+02,1.497807E-01,1.554399E-01,1.748293E-01,1.253210E-01,1.179776E-01,1.364994E-01,1.840569E-01,2.100371E-01,2.500750E-01,1.345287E-01,1.781703E-01,1.521345E-01,1.231950E-01,1.537869E-01,7.561067E-02,1.151647E-01,1.078998E-01,1.415263E-01,1.392899E-01,1.340573E-01,1.207592E-01,1.279492E-01,1.231591E-01,1.351677E-01,1.589266E-01,2.170811E-01,1.961609E-01,1.094786E-01,1.314383E-01,1.739715E-01,1.011270E-01,1.118425E-01,1.280281E-01,1.063464E-01,1.392267E-01,1.403244E-01,1.161880E-01,8.847515E-02,1.306647E-01
4.845273E+02,1.499100E-01,1.557256E-01,1.752128E-01,1.258360E-01,1.181032E-01,1.369102E-01,1.839745E-01,2.100496E-01,2.506436E-01,1.348950E-01,1.781796E-01,1.520907E-01,1.232613E-01,1.536584E-01,7.590993E-02,1.151893E-01,1.081675E-01,1.421856E-01,1.396911E-01,1.343770E-01,1.210201E-01,1.282653E-01,1.231293E-01,1.356945E-01,1.589480E-01,2.169711E-01,1.960566E-01,1.096577E-01,1.315179E-01,1.740212E-01,1.014194E-01,1.120125E-01,1.282864E-01,1.064853E-01,1.392780E-01,1.404426E-01,1.162862E-01,8.841613E-02,1.307768E-01
4.850095E+02,1.498588E-01,1.558476E-01,1.754233E-01,1.262244E-01,1.182210E-01,1.373002E-01,1.836964E-01,2.099518E-01,2.508773E-01,1.351225E-01,1.781562E-01,1.518745E-01,1.233299E-01,1.533662E-01,7.606611E-02,1.151397E-01,1.083035E-01,1.426724E-01,1.399480E-01,1.345400E-01,1.209614E-01,1.284414E-01,1.230166E-01,1.359744E-01,1.587682E-01,2.165509E-01,1.958593E-01,1.096852E-01,1.314646E-01,1.739125E-01,1.016244E-01,1.120565E-01,1.282987E-01,1.064760E-01,1.390242E-01,1.404366E-01,1.161783E-01,8.817279E-02,1.308118E-01
4.854916E+02,1.496322E-01,1.557798E-01,1.753480E-01,1.264294E-01,1.182546E-01,1.375669E-01,1.831947E-01,2.096523E-01,2.506023E-01,1.351371E-01,1.780656E-01,1.515236E-01,1.233640E-01,1.529240E-01,7.603710E-02,1.150087E-01,1.082527E-01,1.428504E-01,1.400054E-01,1.344747E-01,1.205681E-01,1.284336E-01,1.228314E-01,1.359682E-01,1.583362E-01,2.158277E-01,1.955232E-01,1.095677E-01,1.312380E-01,1.736942E-01,1.016370E-01,1.119505E-01,1.280236E-01,1.062826E-01,1.384331E-01,1.402478E-01,1.158562E-01,8.776600E-02,1.306917E-01
4.859737E+02,1.493157E-01,1.555819E-01,1.750081E-01,1.264715E-01,1.182009E-01,1.376857E-01,1.825527E-01,2.091677E-01,2.498399E-01,1.349391E-01,1.779354E-01,1.511318E-01,1.233711E-01,1.524383E-01,7.585888E-02,1.148438E-01,1.080490E-01,1.427069E-01,1.399052E-01,1.342081E-01,1.199397E-01,1.282917E-01,1.226385E-01,1.357498E-01,1.577214E-01,2.149622E-01,1.950770E-01,1.093685E-01,1.308889E-01,1.734721E-01,1.014242E-01,1.117573E-01,1.275402E-01,1.059417E-01,1.376075E-01,1.399234E-01,1.153997E-01,8.728634E-02,1.304072E-01
4.864558E+02,1.490501E-01,1.553802E-01,1.745401E-01,1.264469E-01,1.181372E-01,1.377201E-01,1.819478E-01,2.086164E-01,2.488020E-01,1.346077E-01,1.778467E-01,1.508238E-01,1.234059E-01,1.520916E-01,7.562716E-02,1.147307E-01,1.077997E-01,1.423566E-01,1.397619E-01,1.338571E-01,1.192550E-01,1.281398E-01,1.225322E-01,1.354787E-01,1.570919E-01,2.142218E-01,1.946258E-01,1.091811E-01,1.305402E-01,1.733712E-01,1.010399E-01,1.116014E-01,1.270218E-01,1.055499E-01,1.367664E-01,1.396044E-01,1.149592E-01,8.688021E-02,1.300386E-01
4.869379E+02,1.489705E-01,1.553133E-01,1.741301E-01,1.264853E-01,1.181861E-01,1.377900E-01,1.815744E-01,2.081535E-01,2.478032E-01,1.342702E-01,1.778879E-01,1.507000E-01,1.235360E-01,1.520676E-01,7.545549E-02,1.147492E-01,1.076341E-01,1.419928E-01,1.396971E-01,1.335778E-01,1.187008E-01,1.281173E-01,1.225858E-01,1.353276E-01,1.566417E-01,2.138659E-01,1.943079E-01,1.090837E-01,1.303293E-01,1.734712E-01,1.006070E-01,1.116109E-01,1.266619E-01,1.052274E-01,1.361667E-01,1.394630E-01,1.146999E-01,8.669712E-02,1.297314E-01
4.874200E+02,1.491376E-01,1.554636E-01,1.739151E-01,1.266787E-01,1.184383E-01,1.379985E-01,1.815393E-01,2.078758E-01,2.470975E-01,1.340370E-01,1.780960E-01,1.507850E-01,1.237893E-01,1.524535E-01,7.541756E-02,1.149230E-01,1.076373E-01,1.417843E-01,1.397624E-01,1.334837E-01,1.183908E-01,1.283037E-01,1.228031E-01,1.353936E-01,1.564928E-01,2.140149E-01,1.942231E-01,1.090990E-01,1.303321E-01,1.737587E-01,1.002549E-01,1.118450E-01,1.265810E-01,1.050598E-01,1.359856E-01,1.396116E-01,1.147246E-01,8.682198E-02,1.296196E-01
4.879022E+02,1.495095E-01,1.558282E-01,1.739415E-01,1.270423E-01,1.189054E-01,1.383849E-01,1.818163E-01,2.077764E-01,2.467950E-01,1.339646E-01,1.784256E-01,1.510107E-01,1.241205E-01,1.531915E-01,7.552408E-02,1.152009E-01,1.078207E-01,1.418201E-01,1.399089E-01,1.336056E-01,1.183418E-01,1.286852E-01,1.231028E-01,1.356585E-01,1.566536E-01,2.146079E-01,1.943906E-01,1.091865E-01,1.305329E-01,1.741245E-01,1.000758E-01,1.122683E-01,1.267864E-01,1.050705E-01,1.362643E-01,1.400554E-01,1.150447E-01,8.724453E-02,1.297723E-01
4.883843E+02,1.499549E-01,1.563208E-01,1.741547E-01,1.275024E-01,1.194953E-01,1.389028E-01,1.822475E-01,2.077459E-01,2.468174E-01,1.340317E-01,1.787612E-01,1.512452E-01,1.244191E-01,1.540788E-01,7.571930E-02,1.154795E-01,1.081209E-01,1.420734E-01,1.400075E-01,1.338780E-01,1.184771E-01,1.291601E-01,1.233516E-01,1.359992E-01,1.570154E-01,2.154204E-01,1.947339E-01,1.092700E-01,1.308293E-01,1.744106E-01,1.000870E-01,1.127607E-01,1.271689E-01,1.052125E-01,1.368807E-01,1.406794E-01,1.155761E-01,8.785234E-02,1.301531E-01
4.888664E+02,1.503187E-01,1.568204E-01,1.744529E-01,1.279372E-01,1.200569E-01,1.394539E-01,1.826272E-01,2.076470E-01,2.469730E-01,1.341656E-01,1.789786E-01,1.513593E-01,1.245620E-01,1.548576E-01,7.591530E-02,1.156581E-01,1.084410E-01,1.424384E-01,1.399299E-01,1.341827E-01,1.186815E-01,1.295959E-01,1.234331E-01,1.362603E-01,1.574172E-01,2.161819E-01,1.951222E-01,1.092831E-01,1.310883E-01,1.744901E-01,1.002382E-01,1.131816E-01,1.275643E-01,1.053997E-01,1.376125E-01,1.413086E-01,1.161877E-01,8.848278E-02,1.306413E-01
4.893485E+02,1.504767E-01,1.572171E-01,1.747393E-01,1.282244E-01,1.204338E-01,1.399327E-01,1.827797E-01,2.073857E-01,2.470540E-01,1.342775E-01,1.789968E-01,1.512779E-01,1.244666E-01,1.552944E-01,7.602400E-02,1.156841E-01,1.086934E-01,1.427845E-01,1.396184E-01,1.343963E-01,1.188434E-01,1.298845E-01,1.233002E-01,1.363226E-01,1.577084E-01,2.166698E-01,1.954184E-01,1.092005E-01,1.311979E-01,1.743184E-01,1.004376E-01,1.134201E-01,1.278148E-01,1.055374E-01,1.382072E-01,1.417671E-01,1.167465E-01,8.896503E-02,1.310737E-01
4.898306E+02,1.504011E-01,1.574637E-01,1.749771E-01,1.283041E-01,1.205455E-01,1.402847E-01,1.826509E-01,2.069794E-01,2.469615E-01,1.343122E-01,1.788282E-01,1.510222E-01,1.241474E-01,1.552963E-01,7.600177E-02,1.155881E-01,1.088433E-01,1.430294E-01,1.391409E-01,1.344543E-01,1.189072E-01,1.299994E-01,1.230114E-01,1.361746E-01,1.578208E-01,2.168175E-01,1.955463E-01,1.090542E-01,1.311246E-01,1.739595E-01,1.006021E-01,1.134539E-01,1.278471E-01,1.055679E-01,1.384971E-01,1.419614E-01,1.171766E-01,8.919721E-02,1.313266E-01
4.903127E+02,1.501582E-01,1.575788E-01,1.751872E-01,1.281894E-01,1.204135E-01,1.405171E-01,1.823104E-01,2.065405E-01,2.467387E-01,1.342655E-01,1.785645E-01,1.506904E-01,1.237074E-01,1.549293E-01,7.585852E-02,1.154565E-01,1.089097E-01,1.431626E-01,1.386611E-01,1.343636E-01,1.188721E-01,1.299930E-01,1.226971E-01,1.359075E-01,1.577714E-01,2.167042E-01,1.955097E-01,1.089029E-01,1.309103E-01,1.735407E-01,1.006873E-01,1.133432E-01,1.276861E-01,1.054801E-01,1.384465E-01,1.419001E-01,1.174661E-01,8.916710E-02,1.313608E-01
4.907949E+02,1.498722E-01,1.576164E-01,1.754110E-01,1.279459E-01,1.201437E-01,1.406729E-01,1.819023E-01,2.062199E-01,2.465295E-01,1.341686E-01,1.783284E-01,1.504109E-01,1.232981E-01,1.543781E-01,7.564420E-02,1.153879E-01,1.089407E-01,1.432228E-01,1.383747E-01,1.341827E-01,1.187669E-01,1.299594E-01,1.225040E-01,1.356666E-01,1.576240E-01,2.164876E-01,1.953701E-01,1.087931E-01,1.306404E-01,1.731885E-01,1.006875E-01,1.131928E-01,1.274282E-01,1.052955E-01,1.381370E-01,1.416673E-01,1.176431E-01,8.894119E-02,1.312233E-01
